stem,label
kredit diminati masyarakat mengajukan permintaan kredit masyarakat membuka usaha mengembangkan usahanya maju bank bpr umkm bergerak bidang perkreditan usaha rakyat dimana sistem keputusan pemberian kreditnya perhitungan manual dimana resiko kredit bermasalah sistem pendukung keputusan kelayakan kredit bank bpr umkm cepat prose bank penialaian kelayakan kredit sistem berkaitan tujuan penelitian menerapkan metod logika fuzzi tsukamoto data uji 50 data menghasilkan tingkat akurasi 90,komputasi
berdasarkan data organisasi kesehatan dunia who indonesia negara memiliki tingkat kematian keempat tertinggi didunia disebabkan diabet mellitus1 diabet mellitusmerupakan penyakit memiliki gejala wajib diwaspadai banyaknya kehamilan konsentrasi glukosa banyaknya fitur menimbulkan salah satunya prose diagnosapenyeleksian fitur relevan mengurangi prose diagnosa seleksi fitur fscore mengurangi gejala relevan mendiagnosa efektif akurasi penyeleksian fitur pengklasifikasian penyakit pasien positif diabet mellitu negatif diabet mellitu algoritma c45 algoritma machin learn klasifikasi penyakit menemukan pola datatujuan penelitian mengukur nilai akurasi dihasilkan klasifikasi diabet algoritma c45 seleksi fitur seleksi fiturakurasi metod seleksi fitur fscore algoritma c45 data train 80 menghasilkan nilai akurasi 72791 precis 63 924 recal 51208 1299,komputasi
abstrak penyakit diderita kuce salah satunya penyakit kulit mycosi otiti eksterna infeksi ekooparasit tungau notoedress spp scabi infeksi ekoparasit tungau demodex spp dermat alergi acnekomedo penyakit jumpai pencinta kuce kuce kesayangan kurangnya pemahaman penyakit kulit kuce rendah masyarakat mengandalkan keahlian pakar langsung biaya dikeluarkan murah keberdaan dokter hewan rel permasalah bangunlah sistem pakar diagnosa penyakit kuce metod forward chain sistem pakar sistem berusaha mengadopsi pengetahuan manusia komput komput menyelesaikan ahli forward chain teknik pencarian dimuai faktafakta ketahui harapkan penelitian mempermudah masyarakat tenteng diagnosa penyakit kulit kuce penelitian akurasi metod forward chain 100 kunci penyakit kulit kuce forward chain sistem pakar,komputasi
imag media informasi informasi disajikan bentuk tulisan aplikasi mengamankan imag imag berhak salah aplikasi pengamanan kriptografi metod rc6 inputan digit imag imag dienkripsi didekripsi algoritma rc6 prose enkripsi dekripsi pemband algoritma rc6 kunci dimodifikasi kunci dimodifikasi kunci difungsikan belum belum shub algoritma rc6 kunci memiliki performansi nilai avalanch effect 499167 nilai avalanch effect modifikasi kunci rc6 500808 ratarata enkripsidekripsi kunci rc6 08086542 07348798 detik ratarata enkripsidekripsi modifikasi kunci rc6 0695695 detik 06764988 detik ratarata psnr kunci rc6 dihasilkan 824174 psnr modifikasi kunci rc6 808961 avalanch effect enkripsi dekripsi modifikasi kunci rc6 rc6 01641 enkripsidekripsi 01129592 detik 0058381 detik performa psnr kunci rc6 biasakata kunci imag kriptografi rc6 belum belum shub prose avalanch effect psnr,komputasi
demam berdarah dengu dbd salah penyakit menular bersifat endemik menimbulkan kejadian klb indonesia kabupaten bangkalan tercatat incid rateir 2016 8455 100000 penduduk case fatal ratecfr 111 angka diata target nasion provinsi jawa timur 2016 ir 49 100000 penduduk cfr 1 dibutuhkan sistem informasi terkait pemetaan penyebaran penyakit demam berdarah dengu membantu prose pemetaan persebaran penyakit demam berdarah dengu dibutuhkan teknolog menerapkan sistem informasi geografi sig metod kmean cluster sistem membantu instansi kesehatan evaluasi monitor penyebaran penyakit demam berdarah dengu media informasi mempermudah masyarakat daerah persebaran penyakit demam berdarah dengu berdasarkan hasil pengujian kuesion ratarata pernyataan diperoleh nilai 4 kategori setuju penerapan metod kmean cluster efektif dikembangkan penunjang kinerja instansi kesehatan pemetaan penyebaran penyakit demam berdarah dengu kabupaten bangkalan hasil pengujian menentukan cluster metod silhouett coeffici hasil terbaik 0247 penggunaan 6 cluster kunci demam berdarah dengu sistem informasi geografi kmean silhouett coeffici,rpl
proyek kegiatan usaha komplek bersifat rutin memiliki keterbatasan anggaran sumber daya memiliki spesifikasi tersendiri produk dihasilkan proyek landasan metod digunakaan memanajemen proyek metod sesuai dihadapi proyek permasalahan stakehold cenderung metod bersifat tradision berasumsi proyek sesuai kebutuhan didefinisikan kenyataan lapangan perubahan berifat tekni proyek metod bersifat tradision perubahan diakomodir berdasarkan permasalahan metod menanggulangi perubahan hasil produk proyek memenuhi klien metod mengakomodasi perubahan metod agil penelitian penuli membangun aplikasi manajemen proyek metod agil framework scrum hasil penerlitian efisiensi pengujian usabl aplikasi manajemen proyek memiliki nilai 389 778 pengguna pua efisiensi aplikasi manajemen proyek,rpl
jagung salah hasil tani madura petani madura mengandalkan hujan pengairan jagung tanaman cocok pertanian pulau madura budidaya tanaman jagung membutuhkan pengairan pengairan gagal panen salah faktor mempengaruhi kestabilan panen salah penyebab gagal panen munculnya hama penyakit penanganan cepat dibutuhkan meningkatkan produktifita tanaman jagung terbatasnya pengetahuan petani sulitnya aks tenaga pakar faktor penangan lambat berdasarkan permasalahan dihadapi sistem pakar mendeteksi hama penyakit tanaman jagung berbasi android tujuannya memudahkan petani tanaman jagung terjangkit hama penyakit mengatasinya sistem pakar deteksi hama penyakit tanaman jagung diimplementasikan metod certainti factor fuzzi sugeno menghasilkan solusi berdasarkan penelitian diperoleh hasil akurasi 8516 hasil pengujian berdasarkan kuision pengguna ratarata diperoleh nilai 4 kategori setuju kuision efektif,komputasi
efisiensi salah vital perusahaan toko materi cahaya abadi salah prose bisni ditingkatkan efisiensinya prose transaksi peningkatan efisiensi prose transaksi menerapkan sistem point of sale po sistem po sistem hardwar softwar didesain sesuai kebutuhan pengguna alat pendukung mempercepat prose transaksi prose perancangan sistem po terstruktur diterapkan metodolog sesuai kondisi studi metod waterfal model dianggap sesuai kondisi studi waterfal model mengembangkan sistem po tahapan pengerjaannya berurutan penel mudah terstruktur mengembangkan softwar codeignit framework php pengembangan sistem po penerapan sistem po lingkungan toko materi cahaya abadi dampak signifikan pencatatan transaksi perusahaan meningkatkan efisiensi prose transaksi perusahaan peningkatan efisiensi hasil perhitungan kepuasan pengguna metod perhitungan skala likert berdasarkan skala likert nilai kepuasan pengguna sistem po 302 pengguna pua kinerja sistem po sistem po prose transaksi cepat perusahaan menghemat sumber daya kebutuhan prose transaksi pencatatan transaksi,rpl
machin learn diaplikasikan permainan sederhana metod komput belajar memainkan video game atari 2600 mengamati piksel layar menerima hadiah skor game meningkat convolut neural network pembelajaran deep learn popul mencapai hasil mengesankan pengenalan gambar bidang comput vision agen belajar memainkan permainan ular berdasarkan snapshot layar convolut neural network memilih tindakan terbaik berdasarkan pengamatan lingkungan pengetahuan dipelajari convolut neural network featur extract metod memiliki kemampuan featur learn prose konvolusi serangkaian screenshot layar input jaringan jaringan menangkap informasi game arah posisi output dihasilkan tindakan berdasarkan percobaan 3 model masingmas memiliki dataset berbedabeda 3 perbandingan performa ratarata skor tertinggi ratarata skor total ratarata tabrakan durasi 3 menit 5 menit 7 menit perolehan akurasi tertinggi 4793 105000 data model 3 4066 55000 data model 2 2630 15000 data model 1 akurasi mempengaruhi hasil prediksi arah agen bermain pencapaian skor model 3 unggul model tabrakan model 3 memiliki tabrakan terendah dibandingkan model 1 memiliki tabrakan terbanyakkata kunci machin learn snake game convolut neural network cnn,komputasi
pemberian peringkat sistem rekomendasi mempertimbangkan kriteria nilai data memiliki kriteria multikriteria multikriteria memiliki tingkat keakuratan dibandingkan kriteria tunggal preferensinya lengkap skala penilaian kriteria berbeda skala penilaian berbeda menyebabkan nilai rate seimbang menyebabkan tingkat akurasi sistem rendah metod normalisasi meningkatkan nilai akurasi metod penel rekomendasi collabor filter useritem base contentbas hybird normalisasi collabor filter penelitian metod normalisasi rate minmax dikombinasikan userbas collabor filter itembas collabor filter metod memperbaiki rekomendasi normalisasi rate menghitung prediksi berdasarkan userbas itembas penelitian menghasilkan akurasi rekomendasi nilai akurasi metrik evaluasi precis 0000505341 ndcg 0000506436 diperoleh uji coba variasi paramet,komputasi
citra salah bentuk data informasi content base imag retriev cbir temu citra berbasi isi sistem citra berdasarkan content citra citra queri penerapannya pencarian cbir menghasilkan pencarian sesuai queri citra seringkali pengguna mengatasi permasalahan relev feedback umpan masukan pengguna dikombinasikan cbir 4 tahapan utama penelitian prose ekstraksi fitur warna tekstur mengunakan integr color and intens cooccurr matrix icicm pengukuran kemiripan cosin similar ketiga pembentukan queri algoritma rocchio tahap pengukuran kemiripan cosin similar penelitian skenario percobaan akurasi precis recal hasil retriev uji coba dataset corel 1000 imag databas semanticssensit integr match for pictur librari 100 citra gedung universita trunojoyo madura hasil uji coba membuktikan kombinasi icicm algoritma rocchio temu citra berbasi isi relev feedback kenaikan akurasi 17 akurasi precis tertinggi 09628548 relev feedback akurasi precis 07940402,komputasi
sparsiti sistem rekomendasi berkaitan nilai informasi terisi dataset nilai data informasi data rate efektif rekomendasi mengatasi data sparsiti diterapkan tujuan penelitian metod berbasi nonneg matrix factor optimasi discount cumul gain dnmf mengatasi sparsiti algoritma dnmf mempertahankan efek positif data matrix dekomposisi prediksi data asli dimensi data optimasi dnmf menawarkan solusi berdasarkan pengurangan dimensi faktorfaktor berguna memilih optim dimensi optim ke diambil data matrik pendekatan memperoleh data asli peringkat ke matrik model disajikan memilih faktor terbaik data asli merekomendasikan nilai sesuai peringkat hilang mengatasi sparsiti penelitian skenario percobaan hasil evaluasi mengatasi data sparsiti hasil skenario percobaan menghasilkan nilai apa 0069382 ndcg 0250328 metod dnmf hasil dibandingkan metod standart nmf ratarata kenaikan akurasi ap2590 maksim ap3858 minim ap606 ratarata kenaikan ndcg774 maksim ndcg1058 minim ndcg035,komputasi
melatih agen bot permainan salah topik penelitian popular artifici intellig kecerdasan buatan memecahkan teori algoritma penyelesaian membutuhkan domain cermat mendefinisikan fitur metod pemecahan machin learn metod diterapkan bermain permainan sederhana metod menunjukaan komput belajar memaikan video game atari 2600 mengamati piksel layar menerima hadiah skor game meningkat berdasarkan metod dicoba permasalahan berbeda penelitian game popul flappybird sederhana game seekor burung aktor agen melewati rintangan penelitian dikembangkan kerangka model cnn convolut neural network pembelajaran fitur diambil snapshot permainan hasil pengembangan model pelatihan data pelatihan 100000 data hasil prediksi tindakan model cnn menandingi kinerja manusia menghasilkan score pengujian 3 menit 5 menit 10 menit 15 menit 10 kali percobaan selang didapatkan hasil tertingggi 3 menit permainan 15 point 5 menit permainan 20 point 10 menit permainan 25 point 15 menit permainan 40 pointkey machin learn flappybird game convolut neural network cnn,komputasi
deteksi manusia pejalan kaki menarik perhatian bidang comput vision pattern recognit deteksi manusia memiliki peranan kehidupan sehari sistem keamanan sistem kerja self drive car utama deteksi manusia pejalan kaki tingkat akurasi kecepatan deteksi memperoleh tingkat akurasi kecepatan deteksi maksim diperhatikan keberagaman pose pejalan kaki jarak pejalan kaki kamera pengawa background lingkungan disekitar pejalan kaki komplek pencahayaan berubah ubah prose deteksi manusia region convolut neural network rcnn tahapan utama menentukan region propos klasifikasi region propos kandidat area dianggap manusia klasifikasi berguna menentukan region propos manusia objek ekstraksi region propos slide window memiliki kelemahan menghasilkan window didentifikasikan classifi penelitian ekstraksi region propos select search dikombinasikan region convolut neural network rcnn deteksi manusia dataset penelitian inria person dataset hasil uji coba penggunaan select search ekstraksi region propos memperoleh akurasi precis 5529 recal 5631 f1score 5391,komputasi
perpustakaan salah sarana terpent universita unit pelayanan tekni upt perpustakaan utm universita trunojoyo madura fasilita menunjang mahasiswa dosen memperoleh bahan bacaan referensi prose perkuliahan sistem rekomendasi dibutuhkan upt perpustakaan utm sistem rekomendasi sistem membantu user memilih item sesuai collabor filter salah pendekatan rekomendasi user collabor filter melekat data sparsiti penelitian metod collabor filter berbasi collabor keyword penggunaan atribut keyword atribut departmen mempengaruhi hasil sistem rekomendasi metod diterapkan meningkatkan kualita rekomendasi menangani data sparsiti data sparsiti terletak kesulitan menemukan user memadai user menilai item hasil percobaan nilai kenaikan minim nilai akurasi dihasilkan metod evaluasi apa averag precis 12009 ndcg normal discount cumul gain 8315 maksim nilai akurasi evaluasi apa 20574 ndcg 24737 ratarata nilai akurasi dihasilkan evaluasi apa 14946 ndcg 13465,komputasi
